Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Mateta,7,65,2,90,0,0,0,0.17,1,0,1.69,0,0,-2
Mitchell,7,65,6,90,0,0,0,0,1,0,1.69,0,0,20
Olise,7,65,0,0,0,0,0,0,0,0,0,0,0,0
Schlupp,7,65,3,77,0,0,0.11,0,1,0,1.3,0,0,1
Tomkins,7,65,0,0,0,0,0,0,0,0,0,0,0,0
Ward,7,65,5,90,0,0,0,0,1,0,1.69,0,0,18
Branthwaite,7,63,1,90,0,0,0,0,0,2,0.89,0,0,12
Calvert-Lewin,7,63,6,90,1,0,1.39,0.01,0,2,0.89,0,0,17
A.Doucoure,7,63,4,59,0,1,0.37,0.2,0,2,0.89,0,0,19
Garner,7,63,2,90,0,0,0.75,0.88,0,2,0.89,0,0,8
Godfrey,7,63,0,0,0,0,0,0,0,0,0,0,0,0
Gana,7,63,1,45,0,0,0.09,0.02,0,2,0.8,0,0,13
Iwobi,7,64,1,36,0,0,0.17,0.11,0,0,0.56,0,0,3
Keane,7,63,0,0,0,0,0,0,0,0,0,0,0,0
Maupay,7,67,1,15,0,0,0.26,0.01,0,0,0.26,0,0,2
McNeil,7,63,2,83,0,0,0.12,0.75,0,2,0.89,0,0,14
Mykolenko,7,63,2,90,0,0,0,0.21,0,2,0.89,0,1,20
Onana,7,63,2,90,0,0,0.48,0.17,0,2,0.89,0,0,8
Patterson,7,63,1,12,0,0,0,0.03,0,0,0,0,0,4
Pickford,7,63,1,90,0,0,0,0,0,2,0.89,0,0,8
Tarkowski,7,63,1,90,0,0,0,0.06,0,2,0.89,0,0,18
Andreas,7,64,1,74,0,0,0,0.07,0,2,1.69,0,0,3
Cairney,7,64,1,25,0,0,0,0.4,0,0,0.04,0,0,5
De Cordova-Reid,7,64,0,0,0,0,0,0,0,0,0,0,0,0
Diop,7,64,1,90,0,0,0,0.01,0,2,1.73,0,0,13
Leno,7,64,1,90,0,0,0,0,0,2,1.73,2,0,20
Lukic,7,64,1,15,0,0,0.58,0,0,0,0.04,0,0,-1
J.Palhinha,7,64,2,90,0,0,0,0.01,0,2,1.73,0,0,10
Ream,7,64,1,90,0,0,0,0.01,0,2,1.73,0,0,12
Reed,7,64,2,64,0,0,0,0.11,0,2,1.69,0,0,3
Robinson,7,64,1,90,0,0,0,0.07,0,2,1.73,0,0,16
Tete,7,64,0,0,0,0,0,0,0,0,0,0,0,0
Tosin,7,64,0,0,0,0,0,0,0,0,0,0,0,0
H.Wilson,7,64,1,53,0,0,0,0.01,0,2,1.17,0,0,0
Alexander-Arnold,7,68,1,16,0,0,0,0.04,0,1,0.66,0,0,3
A.Becker,7,68,4,90,0,0,0,0,0,2,2.1,8,1,26
Bajcetic,7,68,0,0,0,0,0,0,0,0,0,0,0,0
Darwin,7,68,0,0,0,0,0,0,0,0,0,0,0,0
Diogo J.,7,68,-2,23,0,0,0,0,0,1,1.72,0,0,-11
Elliott,7,68,0,0,0,0,0,0,0,0,0,0,0,0
Gakpo,7,68,7,45,1,0,0.43,0.05,0,1,1.07,0,2,27
Gomez,7,68,2,72,0,0,0,0.01,0,1,1.44,0,0,8
Jones,7,68,-2,25,0,0,0.07,0,0,2,4.17,0,0,-7
Konate,7,68,1,17,0,0,0,0,0,1,0.66,0,0,3
Luis Diaz,7,68,2,72,0,0,0.66,0.06,0,1,1.44,0,0,0
Mac Allister,7,68,1,79,0,0,0.04,0,0,1,1.94,0,0,3
Matip,7,68,-1,90,0,0,0.02,0,0,2,2.1,0,0,10
Phillips,7,68,0,0,0,0,0,0,0,0,0,0,0,0
Robertson,7,68,0,90,0,0,0.05,0.18,0,2,2.1,0,0,13
Salah,7,68,1,73,0,0,0.05,0.39,0,1,1.44,0,0,3
Szoboszlai,7,68,2,90,0,0,0.01,0.04,0,2,2.1,0,0,19
Thiago,7,68,0,0,0,0,0,0,0,0,0,0,0,0
Tsimikas,7,68,0,0,0,0,0,0,0,0,0,0,0,0
Virgil,7,68,3,90,0,1,0.04,0.12,0,2,2.1,0,0,25
Adebayo,7,63;15,8,40,1,0,0.1,0.01,0,1,0.19,0,2,26
M.Andersen,7,63;15,1,45,0,0,0.05,0,0,0,0.65,0,0,9
Bell,7,63;15,3,110,0,0,0,0.01,0,1,2.93,0,0,11
Burke,7,63;15,4,114,0,1,0.05,0.08,0,3,3.26,0,0,22
