Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Ajer,28,271,1,90,0,0,0,0.42,0,2,1.32,0,0,13
Collins,28,271,0,90,0,0,0.41,0.01,0,2,1.32,0,0,5
Damsgaard,28,271,1,1,0,0,0,0,0,0,0.05,0,0,2
Dasilva,28,271,0,0,0,0,0,0,0,0,0,0,0,0
Flekken,28,271,2,90,0,0,0,0,0,2,1.32,4,0,19
Henry,28,271,0,0,0,0,0,0,0,0,0,0,0,0
Hickey,28,271,0,0,0,0,0,0,0,0,0,0,0,0
Janelt,28,271,2,89,0,0,0.04,0.06,0,2,1.28,0,0,6
Jensen,28,271,1,56,0,0,0,0.03,0,1,0.98,0,0,6
Lewis-Potter,28,271,2,90,0,0,0.02,0,0,2,1.32,0,0,6
Mbeumo,28,271,0,0,0,0,0,0,0,0,0,0,0,0
Mee,28,271,0,0,0,0,0,0,0,0,0,0,0,0
Norgaard,28,271,1,33,0,0,0.05,0,0,1,0.34,0,0,3
Onyeka,28,271,1,77,0,0,0,0,0,1,1,0,0,3
Pinnock,28,271,0,0,0,0,0,0,0,0,0,0,0,0
Raya,28,271,0,0,0,0,0,0,0,0,0,0,0,0
Schade,28,271,0,0,0,0,0,0,0,0,0,0,0,0
Toney,28,271,2,90,0,0,0.01,0.02,0,2,1.32,0,0,7
Wissa,28,271,5,77,1,0,0.4,0.02,0,1,1,0,0,24
Adingra,28,274,3,79,0,0,0.07,0.08,1,0,0.67,0,0,6
