Id,Name,Team,Position,Price,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive,ActualPoints
313,Bradley,Liverpool,Defender,4.7,7,4,75,0,0,0.24,0.15000000000000002,0,1,0.8700000000000001,0,0,11,3,62,0,0,0.13000000000000003,0,1,0.8300000000000001,0,0,8,CrystalPalace,5,10,4,6,0
316,Darwin,Liverpool,Forward,7.1,7,9,133,1,0,0.45999999999999996,0.01,1,1,1.37,0,0,39,9,133,0,0.45999999999999996,0.01,1,1,1.37,0,0,39,CrystalPalace,5,10,4,6,0
317,Diogo J.,Liverpool,Midfielder,7.4,7,26,373,1,3,1.9100000000000001,0.26,3,1,2.37,0,1,64,18,295,3,0.9600000000000002,0.22,2,1,1.9600000000000002,0,1,40,CrystalPalace,5,10,4,6,8
319,Elliott,Liverpool,Midfielder,5.2,7,1,7,0,0,0,0.02,0,0,0,0,0,3,1,7,0,0,0.02,0,0,0,0,0,3,CrystalPalace,5,10,4,6,0
320,Endo,Liverpool,Midfielder,4.8,7,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,3,CrystalPalace,5,10,4,6,1
321,Gakpo,Liverpool,Forward,7.1,7,5,117,0,0,0.44,0.10999999999999999,0,1,1.77,0,0,20,5,106,0,0.44,0.10999999999999999,0,1,1.73,0,0,21,CrystalPalace,5,10,4,6,4
322,Gomez,Liverpool,Defender,4.8,7,1,1,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,5,CrystalPalace,5,10,4,6,0
323,Gravenberch,Liverpool,Midfielder,5,7,15,540,0,0,0.06,0.6900000000000001,4,2,4.32,0,1,105,12,450,0,0.06,0.30000000000000004,3,2,3.87,0,1,99,CrystalPalace,5,10,4,6,3
324,Jones,Liverpool,Midfielder,5.3,7,3,61,0,0,0.23,0.03,0,0,0.76,0,0,13,3,61,0,0.23,0.03,0,0,0.76,0,0,13,CrystalPalace,5,10,4,6,3
325,Kelleher,Liverpool,Goalkeeper,4.4,7,9,90,0,0,0,0,1,0,1.08,7,1,38,9,90,0,0,0,1,0,1.08,7,1,38,CrystalPalace,5,10,4,6,0
326,Konate,Liverpool,Defender,5.2,7,31,479,1,1,0.4,0.08,3,2,3.83,0,1,131,30,434,1,0.4,0.08,3,2,3.68,0,1,119,CrystalPalace,5,10,4,6,6
327,Luis Diaz,Liverpool,Midfielder,8,7,53,429,5,1,2.75,0.7300000000000001,5,1,2.6,0,8,180,50,339,1,2.29,0.3500000000000001,4,1,2.15,0,8,167,CrystalPalace,5,10,4,6,1
328,M.Salah,Liverpool,Midfielder,12.7,7,59,532,4,4,3.76,1.3800000000000001,4,2,4.32,0,11,204,45,442,3,3.0599999999999996,1.2300000000000002,3,2,3.87,0,8,166,CrystalPalace,5,10,4,6,3
329,Mac Allister,Liverpool,Midfielder,6.3,7,15,509,0,0,0.19,1.24,4,1,4.0200000000000005,0,0,91,12,419,0,0.09,1.18,3,1,3.5700000000000003,0,0,84,CrystalPalace,5,10,4,6,0
333,Quansah,Liverpool,Defender,4.1,7,1,45,0,0,0,0,0,0,0.31,0,0,7,0,0,0,0,0,0,0,0,0,0,0,CrystalPalace,5,10,4,6,0
335,Robertson,Liverpool,Defender,6,7,27,502,0,0,0.38,1.06,4,2,4.07,0,0,131,21,424,0,0.38,0.93,3,2,3.66,0,0,107,CrystalPalace,5,10,4,6,1
336,Szoboszlai,Liverpool,Midfielder,6.5,7,21,492,0,2,1.19,0.9099999999999999,4,2,3.77,0,1,91,14,402,1,1.04,0.6699999999999999,3,2,3.32,0,0,63,CrystalPalace,5,10,4,6,1
337,Tsimikas,Liverpool,Defender,4.7,7,3,33,0,0,0,0.01,0,0,0.26,0,0,11,2,22,0,0,0,0,0,0.22,0,0,8,CrystalPalace,5,10,4,6,6
339,Virgil,Liverpool,Defender,6,7,28,540,0,0,0.16,0.09000000000000001,4,2,4.32,0,1,132,22,450,0,0.16,0.08000000000000002,3,2,3.87,0,1,108,CrystalPalace,5,10,4,6,8
636,Chiesa,Liverpool,Midfielder,6.9,7,1,18,0,0,0.16,0.08,0,0,0.55,0,0,-1,1,18,0,0.16,0.08,0,0,0.55,0,0,-1,CrystalPalace,5,10,4,6,0
660,Jaros,Liverpool,Goalkeeper,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CrystalPalace,5,10,4,6,1
340,Akanji,ManCity,Defender,5.5,7,14,540,0,0,0.09,0.6900000000000001,1,6,5.21,0,0,83,8,450,0,0.09,0.68,0,6,4.2,0,0,55,Fulham,10,8,8,6,2
341,Ake,ManCity,Defender,5.3,7,1,2,0,0,0,0,0,0,0.09,0,0,4,1,2,0,0,0,0,0,0.09,0,0,4,Fulham,10,8,8,6,0
342,Bernardo,ManCity,Midfielder,6.5,7,19,456,0,2,0.68,1.1600000000000001,1,5,4.29,0,2,91,13,366,1,0.55,0.9600000000000002,0,5,3.2800000000000002,0,2,65,Fulham,10,8,8,6,6
345,De Bruyne,ManCity,Midfielder,9.4,7,18,356,1,1,1.2100000000000002,2.17,1,3,2.9,0,2,89,15,266,1,1.1400000000000001,1.8499999999999999,0,3,1.89,0,2,75,Fulham,10,8,8,6,0
346,Doku,ManCity,Midfielder,6.3,7,10,305,0,0,0.22999999999999998,0.8300000000000001,1,4,2.19,0,0,66,7,215,0,0.09999999999999998,0.7400000000000001,0,4,1.18,0,0,46,Fulham,10,8,8,6,6
347,Ederson M.,ManCity,Goalkeeper,5.5,7,21,540,0,1,0,0.01,1,6,5.21,14,2,75,13,450,1,0,0.01,0,6,4.2,11,1,45,Fulham,10,8,8,6,0
348,Foden,ManCity,Midfielder,9.2,7,3,89,0,0,0.13,0.37,0,0,0.99,0,0,18,2,44,0,0.13,0.36,0,0,0.27,0,0,12,Fulham,10,8,8,6,2
349,Grealish,ManCity,Midfielder,6.4,7,12,265,0,1,0.5,0.81,0,3,3.0600000000000005,0,3,69,12,265,1,0.5,0.81,0,3,3.0600000000000005,0,3,69,Fulham,10,8,8,6,2
350,Gvardiol,ManCity,Defender,5.9,7,22,492,1,0,0.29000000000000004,0.76,1,5,4.2,0,2,106,15,402,0,0.26,0.74,0,5,3.1900000000000004,0,1,76,Fulham,10,8,8,6,1
351,Haaland,ManCity,Forward,15.4,7,65,539,10,0,6.1400000000000015,0.28,1,6,5.21,0,14,307,58,449,0,5.860000000000001,0.28,0,6,4.2,0,12,276,Fulham,10,8,8,6,2
354,Kovačic,ManCity,Midfielder,5.5,7,21,433,1,1,0.38,0.61,1,6,5.17,0,4,113,10,343,1,0.25,0.59,0,6,4.16,0,1,77,Fulham,10,8,8,6,15
355,Lewis,ManCity,Defender,4.7,7,17,395,0,1,0.62,0.19999999999999996,1,4,4.5200000000000005,0,1,59,11,305,1,0.62,0.18999999999999995,0,4,3.5100000000000007,0,1,37,Fulham,10,8,8,6,4
356,Matheus N.,ManCity,Midfielder,4.9,7,6,20,0,1,0,0.17,0,0,0.22,0,0,24,6,20,1,0,0.17,0,0,0.22,0,0,24,Fulham,10,8,8,6,1
357,McAtee,ManCity,Midfielder,4.8,7,1,1,0,0,0,0.02,0,0,0,0,0,3,1,1,0,0,0.02,0,0,0,0,0,3,Fulham,10,8,8,6,0
360,Rodrigo,ManCity,Midfielder,6.3,7,2,65,0,0,0,0.09,0,0,0.04,0,0,18,2,65,0,0,0.09,0,0,0.04,0,0,18,Fulham,10,8,8,6,0
361,Ruben,ManCity,Defender,5.5,7,9,456,0,0,0.49,0.45,1,5,4.29,0,0,52,3,366,0,0.49,0.45,0,5,3.2800000000000002,0,0,25,Fulham,10,8,8,6,1
362,Stones,ManCity,Defender,5.3,7,9,135,1,0,0.34,0.05,0,1,0.98,0,0,24,9,135,0,0.34,0.05,0,1,0.98,0,0,24,Fulham,10,8,8,6,1
363,Walker,ManCity,Defender,5.3,7,6,259,0,0,0.12,0.8500000000000001,0,4,3.2199999999999998,0,0,41,6,259,0,0.12,0.8500000000000001,0,4,3.2199999999999998,0,0,41,Fulham,10,8,8,6,1
571,Savio,ManCity,Midfielder,6.5,7,19,291,0,3,0.78,0.9400000000000001,0,4,2.15,0,3,85,18,246,3,0.78,0.78,0,4,1.8499999999999999,0,3,77,Fulham,10,8,8,6,0
625,Gundogan,ManCity,Midfielder,6.5,7,8,286,0,0,0.38,0.76,0,4,3.42,0,0,45,8,286,0,0.38,0.76,0,4,3.42,0,0,45,Fulham,10,8,8,6,2
364,Amad,ManUtd,Midfielder,5,7,20,340,1,1,0.43,0.86,3,1,4.69,0,0,79,17,280,1,0.43,0.73,2,1,4.48,0,0,68,AstonVilla,12,9,10,6,0
365,Antony,ManUtd,Midfielder,5.8,7,1,1,0,0,0,0.05,0,1,0.6,0,0,3,1,1,0,0,0.05,0,1,0.6,0,0,3,AstonVilla,12,9,10,6,1
366,B.Fernandes,ManUtd,Midfielder,8.2,7,13,479,0,1,1.8599999999999999,1.3400000000000003,3,7,7.79,0,0,66,10,389,1,0.6699999999999999,1.3100000000000003,2,7,7.35,0,0,56,AstonVilla,12,9,10,6,3
368,Casemiro,ManUtd,Midfielder,4.8,7,8,273,0,0,0.43000000000000005,0.6400000000000001,1,6,5.83,0,0,53,5,183,0,0.27,0.14000000000000012,0,6,5.39,0,0,34,AstonVilla,12,9,10,6,1
369,Dalot,ManUtd,Defender,5.1,7,29,540,0,1,0.02,0.82,3,8,10.98,0,6,124,22,450,1,0.02,0.7999999999999999,2,8,10.540000000000001,0,5,98,AstonVilla,12,9,10,6,6
370,Eriksen,ManUtd,Midfielder,5.4,7,7,169,0,0,0,0.74,2,1,4.140000000000001,0,0,38,7,169,0,0,0.74,2,1,4.140000000000001,0,0,38,AstonVilla,12,9,10,6,2
371,Evans,ManUtd,Defender,4.4,7,2,22,0,0,0,0,0,0,0.06,0,0,5,1,13,0,0,0,0,0,0,0,0,3,AstonVilla,12,9,10,6,9
372,Garnacho,ManUtd,Midfielder,6.3,7,17,319,1,1,2.31,0.37,1,7,7.89,0,0,43,13,290,0,1.63,0.28,1,7,7.659999999999999,0,0,32,AstonVilla,12,9,10,6,3
375,Hojlund,ManUtd,Forward,6.9,7,2,31,0,0,0,0.02,0,1,1.87,0,0,5,2,31,0,0,0.02,0,1,1.87,0,0,5,AstonVilla,12,9,10,6,2
377,Maguire,ManUtd,Defender,4.9,7,8,195,0,0,0.04,0.02,1,1,2.3,0,0,38,3,115,0,0.04,0.01,0,1,1.92,0,0,16,AstonVilla,12,9,10,6,0
378,Mainoo,ManUtd,Midfielder,5.2,7,11,487,0,0,0.12,0.43000000000000005,3,6,8.319999999999999,0,0,79,8,404,0,0.09,0.42000000000000004,2,6,7.939999999999999,0,0,58,AstonVilla,12,9,10,6,2
380,L.Martinez,ManUtd,Defender,4.5,7,19,526,0,0,0.79,0.26,3,8,10.98,0,1,83,12,436,0,0.79,0.24000000000000002,2,8,10.540000000000001,0,0,57,AstonVilla,12,9,10,6,0
381,McTominay,ManUtd,Midfielder,4.9,7,2,17,0,0,0.07,0,0,1,0.6599999999999999,0,0,4,1,11,0,0.07,0,0,1,0.5999999999999999,0,0,1,AstonVilla,12,9,10,6,0
382,Mount,ManUtd,Midfielder,6.3,7,3,144,0,0,0.39,0.04,1,3,3.05,0,0,3,1,84,0,0.09000000000000002,0.010000000000000002,0,3,2.84,0,0,4,AstonVilla,12,9,10,6,0
383,A.Onana,ManUtd,Goalkeeper,5,7,33,540,0,0,0,0,3,8,10.98,18,3,119,27,450,0,0,0,2,8,10.540000000000001,16,3,94,AstonVilla,12,9,10,6,6
385,Rashford,ManUtd,Midfielder,6.9,7,18,417,1,0,0.4,0.8200000000000001,2,6,8.32,0,0,71,15,327,0,0.4,0.7100000000000001,1,6,7.88,0,0,66,AstonVilla,12,9,10,6,2
389,Zirkzee,ManUtd,Forward,6.8,7,15,354,1,0,2.44,0.31,2,5,6.090000000000001,0,3,57,7,325,0,2.37,0.31,2,5,5.86,0,0,24,AstonVilla,12,9,10,6,1
572,Yoro,ManUtd,Defender,4.3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,12,9,10,6,0
593,De Ligt,ManUtd,Defender,5,7,24,354,1,0,1.1199999999999999,0.01,2,7,8.68,0,3,83,23,345,0,1.1199999999999999,0.01,2,7,8.62,0,3,80,AstonVilla,12,9,10,6,1
594,Mazraoui,ManUtd,Defender,4.6,7,25,513,0,1,0.2,0.47000000000000003,3,8,10.919999999999998,0,2,94,17,433,1,0.2,0.46,2,8,10.539999999999997,0,0,62,AstonVilla,12,9,10,6,1
613,Collyer,ManUtd,Midfielder,4.5,7,1,45,0,0,0,0.01,0,1,1.03,0,0,12,1,45,0,0,0.01,0,1,1.03,0,0,12,AstonVilla,12,9,10,6,0
652,Ugarte,ManUtd,Midfielder,5,7,3,102,0,0,0,0,0,2,3,0,0,13,3,102,0,0,0,0,2,3,0,0,13,AstonVilla,12,9,10,6,0
391,Almiron,Newcastle,Midfielder,5.6,7,2,2,0,0,0,0,0,0,0.08,0,0,6,2,2,0,0,0,0,0,0.08,0,0,6,Everton,7,15,7,8,1
392,Barnes,Newcastle,Midfielder,6.5,7,35,323,3,1,1.27,0.68,0,5,5.83,0,8,116,34,303,1,1.27,0.68,0,5,5.39,0,8,115,Everton,7,15,7,8,3
394,Bruno G.,Newcastle,Midfielder,6.3,7,16,536,0,1,0.18,0.64,1,7,9.33,0,2,83,13,446,1,0.18,0.6,0,7,7.5600000000000005,0,2,69,Everton,7,15,7,8,3
395,Burn,Newcastle,Defender,4.4,7,10,540,0,0,0.38,0.12,1,7,9.45,0,0,45,5,450,0,0.38,0.12,0,7,7.68,0,0,27,Everton,7,15,7,8,8
398,Gordon,Newcastle,Midfielder,7.3,7,28,509,2,0,2.0100000000000002,1.0699999999999998,1,6,8.47,0,5,112,25,440,0,2.0100000000000002,1.0499999999999998,0,6,7.140000000000001,0,5,100,Everton,7,15,7,8,1
399,Hall,Newcastle,Defender,4.3,7,12,337,0,0,0,0.29,1,3,4.93,0,0,63,7,268,0,0,0.26999999999999996,0,3,3.5999999999999996,0,0,46,Everton,7,15,7,8,5
401,Isak,Newcastle,Forward,8.3,7,19,405,1,1,1.4100000000000001,0.30000000000000004,1,6,8.18,0,3,68,14,315,0,1.4100000000000001,0.22000000000000003,0,6,6.41,0,3,46,Everton,7,15,7,8,0
402,J.Murphy,Newcastle,Midfielder,5.2,7,13,340,0,2,0.22,1.05,0,4,4.54,0,0,48,12,311,2,0.22,1.04,0,4,4.34,0,0,39,Everton,7,15,7,8,3
403,Joelinton,Newcastle,Midfielder,6,7,16,478,1,0,0.5800000000000001,0.1,1,6,8.49,0,3,59,5,388,0,0.3600000000000001,0.09000000000000001,0,6,6.720000000000001,0,0,25,Everton,7,15,7,8,3
404,Kelly,Newcastle,Defender,4.4,7,8,203,0,1,0.19,0.09999999999999999,0,4,4.640000000000001,0,0,26,7,183,1,0.19,0.09999999999999999,0,4,4.2,0,0,22,Everton,7,15,7,8,0
405,Krafth,Newcastle,Defender,4.4,7,10,240,0,0,0.04,0.03,1,2,5.07,0,0,34,4,180,0,0.04,0.03,0,2,3.49,0,0,13,Everton,7,15,7,8,0
409,Livramento,Newcastle,Defender,4.5,7,14,328,0,0,0,0.01,1,4,5.869999999999999,0,1,44,7,238,0,0,0.01,0,4,4.1,0,0,19,Everton,7,15,7,8,1
410,Longstaff,Newcastle,Midfielder,4.8,7,8,283,0,0,0.21,0.03,1,3,5.44,0,0,40,5,193,0,0.21,0.019999999999999997,0,3,3.6700000000000004,0,0,29,Everton,7,15,7,8,1
413,Pope,Newcastle,Goalkeeper,5,7,25,540,0,0,0,0,1,7,9.45,29,2,92,16,450,0,0,0,0,7,7.68,26,0,65,Everton,7,15,7,8,6
415,Schar,Newcastle,Defender,5.4,7,8,297,1,0,0.62,0.25,0,5,4.39,0,0,24,10,270,0,0.58,0.25,0,5,4.1899999999999995,0,0,32,Everton,7,15,7,8,5
417,Tonali,Newcastle,Midfielder,5.5,7,4,160,0,0,0.48,0.13999999999999999,0,2,1.9100000000000001,0,0,35,4,160,0,0.48,0.13999999999999999,0,2,1.9100000000000001,0,0,35,Everton,7,15,7,8,3
418,Trippier,Newcastle,Defender,5.7,7,5,208,0,0,0.03,0.1,0,3,3.58,0,0,18,5,208,0,0.03,0.1,0,3,3.58,0,0,18,Everton,7,15,7,8,8
420,Willock,Newcastle,Midfielder,4.8,7,7,123,0,1,0.16,0.10999999999999999,0,2,2.3100000000000005,0,0,32,7,123,1,0.16,0.10999999999999999,0,2,2.3100000000000005,0,0,32,Everton,7,15,7,8,1
421,Wilson,Newcastle,Forward,6.9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton,7,15,7,8,0
590,Osula,Newcastle,Forward,5,7,1,7,0,0,0,0,0,1,0.47,0,0,1,1,7,0,0,0,0,1,0.47,0,0,1,Everton,7,15,7,8,0
26,Alex Moreno,NottmForest,Defender,4.4,7,8,207,0,0,0.05,0.02,1,3,2.56,0,1,28,8,207,0,0.05,0.02,1,3,2.56,0,1,28,Chelsea,16,8,10,4,2
422,Aina,NottmForest,Defender,4.5,7,22,503,0,0,0.03,0.54,2,4,4.640000000000001,0,5,84,21,450,0,0.009999999999999998,0.52,2,4,4.090000000000001,0,5,80,Chelsea,16,8,10,4,2
423,Anderson,NottmForest,Midfielder,5,7,15,356,0,1,0.13,0.16,2,5,4.21,0,2,78,14,338,1,0.13,0.15,2,4,3.62,0,2,74,Chelsea,16,8,10,4,2
424,Awoniyi,NottmForest,Forward,5.7,7,4,79,0,0,0.28,0.04,0,1,0.95,0,0,13,3,61,0,0.16000000000000003,0.010000000000000002,0,0,0.36,0,0,7,Chelsea,16,8,10,4,0
425,Boly,NottmForest,Defender,4.3,7,3,91,0,0,0.07,0,0,1,1.22,0,0,13,1,1,0,0,0,0,0,0,0,0,3,Chelsea,16,8,10,4,0
429,Danilo,NottmForest,Midfielder,4.8,7,1,14,0,0,0,0,0,0,0.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chelsea,16,8,10,4,0
431,Dominguez,NottmForest,Midfielder,4.8,7,3,160,0,0,0.15,0.09999999999999999,0,2,2.55,0,0,8,2,124,0,0.15,0.009999999999999995,0,1,1.88,0,0,5,Chelsea,16,8,10,4,1
432,Elanga,NottmForest,Midfielder,5.2,7,11,352,0,1,0.56,0.48000000000000004,1,4,2.9899999999999998,0,0,46,10,299,1,0.54,0.32000000000000006,1,4,2.4399999999999995,0,0,33,Chelsea,16,8,10,4,1
433,Gibbs-White,NottmForest,Midfielder,6.3,7,15,432,1,0,0.79,0.87,2,4,3.84,0,2,59,13,342,0,0.6900000000000001,0.8,2,3,2.62,0,2,51,Chelsea,16,8,10,4,2
434,Hudson-Odoi,NottmForest,Midfielder,5.4,7,20,399,1,1,0.59,0.7400000000000001,2,3,2.81,0,1,94,17,328,1,0.52,0.54,1,3,2.18,0,1,81,Chelsea,16,8,10,4,2
436,Murillo,NottmForest,Defender,4.5,7,19,540,0,0,0,0.28,2,5,5.31,0,1,91,17,450,0,0,0.28,2,4,4.09,0,1,77,Chelsea,16,8,10,4,2
437,N.Williams,NottmForest,Defender,4.5,7,11,331,0,0,0.43000000000000005,0.18,1,2,2.749999999999999,0,0,43,10,241,0,0.4,0.04999999999999999,1,1,1.5299999999999991,0,0,34,Chelsea,16,8,10,4,0
442,Sangare,NottmForest,Midfielder,4.4,7,4,212,0,0,0.02,0.060000000000000005,1,2,1.98,0,0,26,2,122,0,0.02,0.05,1,1,0.76,0,0,13,Chelsea,16,8,10,4,0
443,Sels,NottmForest,Goalkeeper,4.5,7,23,540,0,0,0,0.04,2,5,5.31,12,3,74,20,450,0,0,0.04,2,4,4.09,9,3,61,Chelsea,16,8,10,4,3
444,Toffolo,NottmForest,Defender,4.3,7,1,36,0,0,0.02,0.01,0,1,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chelsea,16,8,10,4,0
447,Wood,NottmForest,Forward,6.2,7,31,476,3,0,2.34,0.15,3,4,4.5600000000000005,0,8,105,22,405,0,1.63,0.13,2,4,3.9300000000000006,0,5,75,Chelsea,16,8,10,4,8
449,Yates,NottmForest,Midfielder,4.9,7,13,356,0,1,0.28,0.21000000000000002,1,2,3.88,0,2,65,6,281,0,0.040000000000000036,0.18000000000000002,1,1,2.94,0,0,36,Chelsea,16,8,10,4,2
531,Ward-Prowse,NottmForest,Midfielder,6.2,7,7,225,0,0,0.02,0.18,1,4,2.92,0,0,25,6,209,0,0.02,0.18,1,3,2.65,0,0,22,Chelsea,16,8,10,4,-1
573,Milenkovic,NottmForest,Defender,4.5,7,17,450,0,0,1.12,0.02,2,4,4.09,0,0,63,17,450,0,1.12,0.02,2,4,4.09,0,0,63,Chelsea,16,8,10,4,5
596,Jota Silva,NottmForest,Midfielder,5.9,7,7,89,0,1,0.14,0.31,0,0,0.8400000000000001,0,0,32,7,89,1,0.14,0.31,0,0,0.8400000000000001,0,0,32,Chelsea,16,8,10,4,1
620,Sosa,NottmForest,Midfielder,5.5,7,8,56,1,0,0.65,0.06999999999999999,0,0,0.11,0,0,32,8,56,0,0.65,0.06999999999999999,0,0,0.11,0,0,32,Chelsea,16,8,10,4,0
653,Morato,NottmForest,Defender,4.5,7,2,27,0,0,0,0,0,0,0.16,0,0,11,2,27,0,0,0,0,0,0.16,0,0,11,Chelsea,16,8,10,4,1
14,Ramsdale,Southampton,Goalkeeper,4.4,7,10,360,0,0,0,0,0,10,8.52,19,0,37,10,360,0,0,0,0,10,8.52,19,0,37,Arsenal,15,6,11,6,2
27,Archer,Southampton,Forward,5,7,5,215,0,0,2.2800000000000002,0.03,0,4,5.140000000000001,0,0,3,4,196,0,2.0900000000000003,0.03,0,4,5.140000000000001,0,0,-1,Arsenal,15,6,11,6,7
188,Ugochukwu,Southampton,Midfielder,4.5,7,4,139,0,0,0.21,0.05,0,6,3.4299999999999997,0,0,9,4,139,0,0.21,0.05,0,6,3.4299999999999997,0,0,9,Arsenal,15,6,11,6,0
397,Fraser,Southampton,Midfielder,4.8,7,3,129,0,0,0.02,0,0,4,2.87,0,0,15,3,129,0,0.02,0,0,4,2.87,0,0,15,Arsenal,15,6,11,6,0
450,Alcaraz,Southampton,Midfielder,4.9,7,1,9,0,0,0.07,0.03,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Arsenal,15,6,11,6,0
452,Aribo,Southampton,Midfielder,4.9,7,8,271,0,0,0.55,0.51,0,6,6.06,0,0,48,6,202,0,0.5,0.07,0,5,5.81,0,0,30,Arsenal,15,6,11,6,2
455,Bednarek,Southampton,Defender,4,7,8,530,0,0,0,0.07999999999999999,0,12,11.219999999999999,0,0,48,6,450,0,0,0.04999999999999999,0,11,10.969999999999999,0,0,35,Arsenal,15,6,11,6,0
459,Edozie,Southampton,Midfielder,4.9,7,1,64,0,0,0,0.15,0,0,0.31,0,0,6,1,19,0,0,0,0,0,0.31,0,0,6,Arsenal,15,6,11,6,0
461,Harwood-Bellis,Southampton,Defender,4,7,13,409,1,0,0.23,0.1,0,8,7.56,0,0,39,12,319,0,0.23,0.08,0,7,7.31,0,0,33,Arsenal,15,6,11,6,1
463,Lallana,Southampton,Midfielder,5,7,9,113,0,2,0.15000000000000002,0.19,0,1,2.1799999999999997,0,1,35,9,113,2,0.15000000000000002,0.19,0,1,2.1799999999999997,0,1,35,Arsenal,15,6,11,6,0
467,Manning,Southampton,Defender,4.3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsenal,15,6,11,6,1
469,McCarthy,Southampton,Goalkeeper,4.4,7,6,180,0,0,0,0,0,2,2.7,7,0,21,4,90,0,0,0,0,1,2.45,7,0,19,Arsenal,15,6,11,6,0
470,Onuachu,Southampton,Forward,4.9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsenal,15,6,11,6,1
471,Smallbone,Southampton,Midfielder,5,7,5,218,0,0,0.31,0.54,0,3,3.67,0,0,28,3,128,0,0,0.29000000000000004,0,2,3.42,0,0,15,Arsenal,15,6,11,6,0
472,Stephens,Southampton,Defender,4,7,2,348,0,0,0.23,0.1,0,8,7.380000000000001,0,0,4,1,258,0,0.23,0.060000000000000005,0,7,7.130000000000001,0,0,-2,Arsenal,15,6,11,6,0
473,Stewart,Southampton,Forward,4.6,7,2,104,0,0,0.17,0.02,0,2,1.8399999999999999,0,0,1,2,104,0,0.17,0.02,0,2,1.8399999999999999,0,0,1,Arsenal,15,6,11,6,1
474,Sugawara,Southampton,Defender,4.5,7,13,476,1,0,0.24,0.8500000000000002,0,12,10.91,0,0,62,12,431,0,0.24,0.6300000000000002,0,11,10.66,0,0,56,Arsenal,15,6,11,6,1
475,Taylor,Southampton,Defender,4,7,3,194,0,0,0,0.08,0,4,3.26,0,0,23,3,194,0,0,0.08,0,4,3.26,0,0,23,Arsenal,15,6,11,6,1
476,Walker-Peters,Southampton,Defender,4.4,7,6,350,0,0,0.2,0.17,0,8,8.15,0,0,30,4,270,0,0.14,0.09000000000000001,0,7,7.9,0,0,22,Arsenal,15,6,11,6,0
515,Cornet,Southampton,Midfielder,4.8,7,1,71,0,0,0.16,0,0,4,1.79,0,0,12,1,71,0,0.16,0,0,4,1.79,0,0,12,Arsenal,15,6,11,6,0
518,Downes,Southampton,Midfielder,4.9,7,9,540,0,0,0.22,0.91,0,12,11.219999999999999,0,0,86,7,450,0,0.11,0.81,0,11,10.969999999999999,0,0,74,Arsenal,15,6,11,6,2
584,Brereton Diaz,Southampton,Midfielder,5.2,7,9,389,0,0,0.78,0.14,0,8,8.35,0,0,30,8,319,0,0.48000000000000004,0.12000000000000001,0,7,8.1,0,0,32,Arsenal,15,6,11,6,0
608,Dibling,Southampton,Midfielder,4.6,7,17,278,1,0,0.82,0.56,1,7,5.85,0,3,66,16,258,0,0.82,0.54,1,7,5.85,0,3,60,Arsenal,15,6,11,6,1
623,M.Fernandes,Southampton,Midfielder,5,7,8,298,0,0,0.28,0.33,1,7,6.33,0,0,43,8,298,0,0.28,0.33,1,7,6.33,0,0,43,Arsenal,15,6,11,6,5
82,Solanke,Spurs,Forward,7.6,7,16,357,2,0,3.45,0.26,1,3,3.51,0,0,72,14,267,0,3.1100000000000003,0.11000000000000001,1,2,2.4899999999999998,0,0,55,Brighton,13,10,8,9,5
480,Bentancur,Spurs,Midfielder,5,7,7,304,0,0,0.35000000000000003,0.16,1,3,3.33,0,0,57,6,227,0,0.08000000000000002,0.12,1,2,2.43,0,0,42,Brighton,13,10,8,9,2
481,Bergvall,Spurs,Midfielder,4.5,7,5,46,0,0,0.08,0.27,0,0,0.31,0,0,19,4,34,0,0.020000000000000004,0.13,0,0,0.19,0,0,10,Brighton,13,10,8,9,0
482,Bissouma,Spurs,Midfielder,4.9,7,10,179,1,0,0.1,0.13,1,2,2.6300000000000003,0,1,56,10,179,0,0.1,0.13,1,2,2.6300000000000003,0,1,56,Brighton,13,10,8,9,1
486,Dragusin,Spurs,Defender,4.3,7,2,99,0,0,0.02,0.01,0,2,1.76,0,0,8,2,99,0,0.02,0.01,0,2,1.76,0,0,8,Brighton,13,10,8,9,0
