Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Diogo J.,2,16,6,71,0,1,0.59,0.06,1,0,0.36,0,0,19
Elliott,2,16,1,7,0,0,0,0.02,0,0,0,0,0,3
Endo,2,16,1,1,0,0,0,0,0,0,0,0,0,3
Gakpo,2,16,1,18,0,0,0.03,0.01,0,0,0,0,0,3
Gomez,2,16,0,0,0,0,0,0,0,0,0,0,0,0
Gravenberch,2,16,2,90,0,0,0,0.05,1,0,0.36,0,0,16
Jones,2,16,0,0,0,0,0,0,0,0,0,0,0,0
Kelleher,2,16,0,0,0,0,0,0,0,0,0,0,0,0
Konate,2,16,7,90,0,0,0.19,0.02,1,0,0.36,0,1,31
Luis Diaz,2,16,14,71,1,1,0.87,0.17,1,0,0.36,0,3,51
M.Salah,2,16,10,82,1,0,0.5,0.25,1,0,0.36,0,2,34
Mac Allister,2,16,3,90,0,0,0,0.11,1,0,0.36,0,0,13
Quansah,2,16,0,0,0,0,0,0,0,0,0,0,0,0
Robertson,2,16,6,90,0,0,0.3,0.19,1,0,0.36,0,0,29
Szoboszlai,2,16,2,90,0,0,0.06,0.41,1,0,0.36,0,0,9
Tsimikas,2,16,0,0,0,0,0,0,0,0,0,0,0,0
Van den Berg,2,16,0,0,0,0,0,0,0,0,0,0,0,0
Virgil,2,16,7,90,0,0,0.02,0.01,1,0,0.36,0,1,31
Akanji,2,17,2,90,0,0,0,0.16,0,1,0.29,0,0,13
Ake,2,17,0,0,0,0,0,0,0,0,0,0,0,0
Bernardo,2,17,2,90,0,0,0.11,0.07,0,1,0.29,0,0,9
De Bruyne,2,17,12,89,1,1,0.81,0.65,0,1,0.29,0,2,48
Doku,2,17,2,70,0,0,0,0.44,0,1,0.29,0,0,14
Ederson M.,2,17,2,90,0,0,0,0,0,1,0.29,0,0,3
Foden,2,17,0,0,0,0,0,0,0,0,0,0,0,0
Grealish,2,17,0,19,0,0,0.1,0.01,0,0,0,0,0,0
Gvardiol,2,17,2,90,0,0,0,0.04,0,1,0.29,0,0,14
Haaland,2,17,17,89,3,0,1.79,0.04,0,1,0.29,0,3,80
Kovačic,2,17,1,49,0,0,0,0.06,0,1,0.29,0,0,18
Lewis,2,17,2,90,0,0,0.53,0.06,0,1,0.29,0,0,9
