Id,Name,Team,Position,Price,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive,ActualPoints
257,Keane,Everton,Defender,0,2,181,0,0,0.04,0.03,0,5,4.89,0,0,24,2,181,0,0.04,0.03,0,5,4.89,0,0,24,Brentford,8,6,0,0,0
259,McNeil,Everton,Midfielder,0,8,192,0,1,0.19,0.31,0,2,2.54,0,0,24,8,192,1,0.19,0.31,0,2,2.54,0,0,24,Brentford,8,6,0,0,5
260,Mykolenko,Everton,Defender,0,4,180,0,0,0.16,0.03,0,2,2.06,0,0,21,4,180,0,0.16,0.03,0,2,2.06,0,0,21,Brentford,8,6,0,0,2
261,Onana,ManUtd,Goalkeeper,0,12,526,0,0,0.26,0.6500000000000001,0,10,8.94,0,0,77,12,526,0,0.26,0.6500000000000001,0,10,8.94,0,0,77,Burnley,4,12,0,0,2
262,Patterson,Everton,Defender,0,10,363,0,1,0.33999999999999997,0.6100000000000001,0,8,7.01,0,2,64,10,363,1,0.33999999999999997,0.6100000000000001,0,8,7.01,0,2,64,Brentford,8,6,0,0,0
263,Pickford,Everton,Goalkeeper,0,10,540,0,0,0,0.060000000000000005,0,10,9.07,16,0,73,10,540,0,0,0.060000000000000005,0,10,9.07,16,0,73,Brentford,8,6,0,0,2
265,Tarkowski,Everton,Defender,0,21,540,1,1,0.65,0.76,0,10,8.7,0,3,99,21,540,1,0.65,0.76,0,10,8.7,0,3,99,Brentford,8,6,0,0,14
588,Young,Everton,Defender,0,7,536,0,0,0.07,0.66,0,10,9.07,0,0,73,7,536,0,0.07,0.66,0,10,9.07,0,0,73,Brentford,8,6,0,0,1
601,Danjuma,Everton,Midfielder,0,14,353,1,0,1.8,0.17,0,7,5.44,0,0,30,14,353,0,1.8,0.17,0,7,5.44,0,0,30,Brentford,8,6,0,0,1
624,Dobbin,Everton,Midfielder,0,5,117,0,0,0.07,0,1,2,1.73,0,0,12,5,117,0,0.07,0,1,2,1.73,0,0,12,Brentford,8,6,0,0,0
645,Y. Chermiti,Everton,Forward,0,1,26,0,0,0.06,0.03,0,1,0.57,0,0,0,1,26,0,0.06,0.03,0,1,0.57,0,0,0,Brentford,8,6,0,0,0
650,Onyango,Everton,Midfielder,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,3,Brentford,8,6,0,0,0
691,Beto,Everton,Forward,0,6,217,0,0,0.61,0.08,1,3,2.29,0,0,15,6,217,0,0.61,0.08,1,3,2.29,0,0,15,Brentford,8,6,0,0,2
256,Iwobi,Fulham,Midfielder,0,5,183,0,0,0.43,0.39,0,3,4.17,0,0,22,5,183,0,0.43,0.39,0,3,4.17,0,0,22,CrystalPalace,6,7,0,0,1
267,Andreas,Fulham,Midfielder,0,21,405,1,1,0.21000000000000002,0.43999999999999995,3,7,7.37,0,0,61,21,405,1,0.21000000000000002,0.43999999999999995,3,7,7.37,0,0,61,CrystalPalace,6,7,0,0,3
268,Cairney,Fulham,Midfielder,0,4,108,0,0,0.04,0.08,0,2,4.27,0,0,14,4,108,0,0.04,0.08,0,2,4.27,0,0,14,CrystalPalace,6,7,0,0,0
270,De Cordova-Reid,Fulham,Midfielder,0,18,359,1,1,1.69,0.24,1,8,7.84,0,0,54,18,359,1,1.69,0.24,1,8,7.84,0,0,54,CrystalPalace,6,7,0,0,3
271,Diop,Fulham,Defender,0,20,540,0,0,0.12,0.27,3,10,13.62,0,2,107,20,540,0,0.12,0.27,3,10,13.62,0,2,107,CrystalPalace,6,7,0,0,6
275,Leno,Fulham,Goalkeeper,0,35,540,0,0,0,0,3,10,13.62,27,8,157,35,540,0,0,0,3,10,13.62,27,8,157,CrystalPalace,6,7,0,0,10
276,Lukic,Fulham,Midfielder,0,6,250,0,0,0.04,0.060000000000000005,1,4,8.85,0,0,31,6,250,0,0.04,0.060000000000000005,1,4,8.85,0,0,31,CrystalPalace,6,7,0,0,0
280,J.Palhinha,Fulham,Midfielder,0,15,293,1,0,0.33,0.05,2,3,6.7,0,3,44,15,293,0,0.33,0.05,2,3,6.7,0,3,44,CrystalPalace,6,7,0,0,2
281,Ream,Fulham,Defender,0,25,423,1,0,0.96,0.09,3,8,13.03,0,4,104,25,423,0,0.96,0.09,3,8,13.03,0,4,104,CrystalPalace,6,7,0,0,5
282,Reed,Fulham,Midfielder,0,16,417,0,1,0.01,0.32,3,8,9.03,0,0,73,16,417,1,0.01,0.32,3,8,9.03,0,0,73,CrystalPalace,6,7,0,0,3
283,Robinson,Fulham,Defender,0,14,450,0,0,0,0.22,2,10,12.34,0,1,86,14,450,0,0,0.22,2,10,12.34,0,1,86,CrystalPalace,6,7,0,0,7
285,Tete,Fulham,Defender,0,12,427,0,0,0.19,0.22000000000000003,2,8,11.87,0,0,71,12,427,0,0.19,0.22000000000000003,2,8,11.87,0,0,71,CrystalPalace,6,7,0,0,0
286,Tosin,Fulham,Defender,0,1,1,0,0,0,0,0,0,0.67,0,0,5,1,1,0,0,0,0,0,0.67,0,0,5,CrystalPalace,6,7,0,0,0
288,H.Wilson,Fulham,Midfielder,0,13,421,0,0,0.29,0.42000000000000004,2,8,11.84,0,0,48,13,421,0,0.29,0.42000000000000004,2,8,11.84,0,0,48,CrystalPalace,6,7,0,0,1
558,Raul,Fulham,Forward,0,10,451,0,0,0.6900000000000001,0.29000000000000004,2,8,11.08,0,0,31,10,451,0,0.6900000000000001,0.29000000000000004,2,8,11.08,0,0,31,CrystalPalace,6,7,0,0,2
591,Willian,Fulham,Midfielder,0,11,264,0,1,0.29000000000000004,0.19000000000000003,2,2,5.49,0,0,40,11,264,1,0.29000000000000004,0.19000000000000003,2,2,5.49,0,0,40,CrystalPalace,6,7,0,0,3
610,Bassey,Fulham,Defender,0,0,106,0,0,0,0,0,3,6.07,0,0,7,0,106,0,0,0,0,3,6.07,0,0,7,CrystalPalace,6,7,0,0,0
662,Adama,Fulham,Midfielder,0,3,32,0,0,0.12,0,0,3,2.4,0,0,4,3,32,0,0.12,0,0,3,2.4,0,0,4,CrystalPalace,6,7,0,0,0
683,Harris,Fulham,Midfielder,0,2,74,0,0,0.28,0.01,0,5,2.26,0,0,2,2,74,0,0.28,0.01,0,5,2.26,0,0,2,CrystalPalace,6,7,0,0,0
688,Castagne,Fulham,Defender,0,15,197,0,0,0.07,0.26,2,1,1.77,0,3,61,15,197,0,0.07,0.26,2,1,1.77,0,3,61,CrystalPalace,6,7,0,0,6
290,Alexander-Arnold,Liverpool,Defender,0,16,326,0,1,0.19,0.54,1,3,4.3,0,3,75,16,326,1,0.19,0.54,1,3,4.3,0,3,75,WestHam,10,7,0,0,0
291,A.Becker,Liverpool,Goalkeeper,0,23,540,0,0,0,0,1,5,6.970000000000001,22,2,123,23,540,0,0,0,1,5,6.970000000000001,22,2,123,WestHam,10,7,0,0,3
292,Bajcetic,Liverpool,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WestHam,10,7,0,0,0
293,Darwin,Liverpool,Forward,0,28,219,3,2,2.76,0.36,1,1,2.81,0,3,95,28,219,2,2.76,0.36,1,1,2.81,0,3,95,WestHam,10,7,0,0,6
294,Diogo J.,Liverpool,Midfielder,0,25,261,2,2,1.36,0.38,0,3,2.74,0,2,77,25,261,2,1.36,0.38,0,3,2.74,0,2,77,WestHam,10,7,0,0,6
295,Elliott,Liverpool,Midfielder,0,7,119,0,1,0.12,0.19,0,0,2.04,0,0,28,7,119,1,0.12,0.19,0,0,2.04,0,0,28,WestHam,10,7,0,0,0
297,Gakpo,Liverpool,Forward,0,13,273,1,0,1.56,0.10999999999999999,0,4,2.98,0,1,41,13,273,0,1.56,0.10999999999999999,0,4,2.98,0,1,41,WestHam,10,7,0,0,1
298,Gomez,Liverpool,Defender,0,12,341,0,0,0.060000000000000005,0.09999999999999999,1,2,4.58,0,0,64,12,341,0,0.060000000000000005,0.09999999999999999,1,2,4.58,0,0,64,WestHam,10,7,0,0,2
300,Jones,Liverpool,Midfielder,0,7,253,0,0,0.04,0.08,1,2,2.51,0,0,36,7,253,0,0.04,0.08,1,2,2.51,0,0,36,WestHam,10,7,0,0,2
302,Konate,Liverpool,Defender,0,5,187,0,0,0.05,0.01,0,2,2.6900000000000004,0,0,39,5,187,0,0.05,0.01,0,2,2.6900000000000004,0,0,39,WestHam,10,7,0,0,0
303,Luis Diaz,Liverpool,Midfielder,0,22,382,2,0,1.62,0.89,1,4,4.82,0,1,61,22,382,0,1.62,0.89,1,4,4.82,0,1,61,WestHam,10,7,0,0,2
304,Mac Allister,Liverpool,Midfielder,0,10,441,0,1,0.03,0.72,1,5,7.41,0,1,62,10,441,1,0.03,0.72,1,5,7.41,0,1,62,WestHam,10,7,0,0,6
305,Matip,Liverpool,Defender,0,12,346,0,0,0.4,0.09,1,3,4,0,0,70,12,346,0,0.4,0.09,1,3,4,0,0,70,WestHam,10,7,0,0,2
306,Phillips,ManCity,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NottmForest,7,7,0,0,0
307,Robertson,Liverpool,Defender,0,25,540,1,0,0.42,0.76,1,5,6.970000000000001,0,3,131,25,540,0,0.42,0.76,1,5,6.970000000000001,0,3,131,WestHam,10,7,0,0,2
308,Salah,Liverpool,Midfielder,0,43,521,3,4,3.74,2.35,1,5,6.680000000000001,0,5,146,43,521,4,3.74,2.35,1,5,6.680000000000001,0,5,146,WestHam,10,7,0,0,10
309,Szoboszlai,Liverpool,Midfielder,0,23,540,1,1,0.51,0.9400000000000001,1,5,6.970000000000001,0,2,118,23,540,1,0.51,0.9400000000000001,1,5,6.970000000000001,0,2,118,WestHam,10,7,0,0,2
310,Thiago,Liverpool,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WestHam,10,7,0,0,0
311,Tsimikas,Liverpool,Defender,0,1,4,0,0,0,0,0,0,0.28,0,0,3,1,4,0,0,0,0,0,0.28,0,0,3,WestHam,10,7,0,0,0
313,Virgil,Liverpool,Defender,0,9,297,0,1,0.52,0.12,0,4,7.150000000000001,0,2,53,9,297,1,0.52,0.12,0,4,7.150000000000001,0,2,53,WestHam,10,7,0,0,7
628,Doak,Liverpool,Midfielder,0,1,13,0,0,0,0,0,0,0.14,0,0,3,1,13,0,0,0,0,0,0.14,0,0,3,WestHam,10,7,0,0,0
668,Endo,Liverpool,Midfielder,0,4,89,0,0,0,0.01,0,1,2.36,0,0,16,4,89,0,0,0.01,0,1,2.36,0,0,16,WestHam,10,7,0,0,1
708,Gravenberch,Liverpool,Midfielder,0,2,14,0,0,0,0,0,0,0.04,0,0,6,2,14,0,0,0,0,0,0.04,0,0,6,WestHam,10,7,0,0,1
52,Nakamba,Luton,Midfielder,0,8,450,0,0,0.09,0.3,0,11,8.82,0,0,70,8,450,0,0.09,0.3,0,11,8.82,0,0,70,Wolves,5,11,0,0,2
314,Adebayo,Luton,Forward,0,8,222,0,0,0.4,0.17,0,4,3.98,0,0,15,8,222,0,0.4,0.17,0,4,3.98,0,0,15,Wolves,5,11,0,0,1
315,M.Andersen,Luton,Defender,0,11,268,1,0,0.21,0,0,5,4.46,0,1,48,11,268,0,0.21,0,0,5,4.46,0,1,48,Wolves,5,11,0,0,0
316,Bell,Luton,Defender,0,6,450,0,0,0.37,0.06,0,11,8.82,0,0,57,6,450,0,0.37,0.06,0,11,8.82,0,0,57,Wolves,5,11,0,0,2
318,Burke,Luton,Defender,0,6,337,0,0,0.32,0.05,0,7,4.6,0,0,42,6,337,0,0.32,0.05,0,7,4.6,0,0,42,Wolves,5,11,0,0,2
321,Doughty,Luton,Defender,0,7,210,0,0,0.1,0.7,0,6,4.619999999999999,0,1,32,7,210,0,0.1,0.7,0,6,4.619999999999999,0,1,32,Wolves,5,11,0,0,3
324,McAtee,SheffieldUtd,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Newcastle,8,7,0,0,0
326,Morris,Luton,Forward,0,26,433,2,1,2.49,0.45,0,11,8.77,0,5,80,26,433,1,2.49,0.45,0,11,8.77,0,5,80,Wolves,5,11,0,0,9
328,Ogbene,Luton,Forward,0,6,145,0,0,0.07,0.44999999999999996,0,4,2.6799999999999997,0,0,26,6,145,0,0.07,0.44999999999999996,0,4,2.6799999999999997,0,0,26,Wolves,5,11,0,0,2
340,Woodrow,Luton,Forward,0,4,35,0,0,0.39999999999999997,0.43,0,2,1.47,0,0,14,4,35,0,0.39999999999999997,0.43,0,2,1.47,0,0,14,Wolves,5,11,0,0,1
553,Giles,Luton,Defender,0,4,268,0,0,0.06,0.35,0,8,7.05,0,0,42,4,268,0,0.06,0.35,0,8,7.05,0,0,42,Wolves,5,11,0,0,1
575,Lockyer,Luton,Defender,0,5,360,0,0,0.28,0.05,0,9,7.76,0,1,43,5,360,0,0.28,0.05,0,9,7.76,0,1,43,Wolves,5,11,0,0,3
582,Mpanzu,Luton,Midfielder,0,6,167,0,0,0.37,0.93,0,4,3.66,0,0,11,6,167,0,0.37,0.93,0,4,3.66,0,0,11,Wolves,5,11,0,0,1
586,Chong,Luton,Midfielder,0,7,320,0,0,0.27,0.07,0,8,6.69,0,0,10,7,320,0,0.27,0.07,0,8,6.69,0,0,10,Wolves,5,11,0,0,0
602,Kabore,Luton,Defender,0,10,325,0,1,0.13,0.67,0,6,4.84,0,0,52,10,325,1,0.13,0.67,0,6,4.84,0,0,52,Wolves,5,11,0,0,5
614,Kaminski,Luton,Goalkeeper,0,9,450,0,0,0,0.01,0,11,8.82,17,1,73,9,450,0,0,0.01,0,11,8.82,17,1,73,Wolves,5,11,0,0,2
630,Barkley,Luton,Midfielder,0,4,146,0,0,0.24,0.31,0,4,2.88,0,0,17,4,146,0,0.24,0.31,0,4,2.88,0,0,17,Wolves,5,11,0,0,0
631,Brown,Luton,Forward,0,9,209,0,1,0.92,0.22,0,7,4.84,0,0,24,9,209,1,0.92,0.22,0,7,4.84,0,0,24,Wolves,5,11,0,0,2
682,Johnson,Spurs,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsenal,9,4,0,0,0
341,Akanji,ManCity,Defender,0,22,450,0,0,0.03,0.29000000000000004,3,2,4.01,0,1,107,22,450,0,0.03,0.29000000000000004,3,2,4.01,0,1,107,NottmForest,7,7,0,0,5
342,Ake,ManCity,Defender,0,19,292,1,0,0.44999999999999996,0.23,1,2,3.18,0,1,84,19,292,0,0.44999999999999996,0.23,1,2,3.18,0,1,84,NottmForest,7,7,0,0,1
343,J.Alvarez,ManCity,Forward,0,38,505,2,5,2.55,1.04,2,3,3.9599999999999995,0,5,157,38,505,5,2.55,1.04,2,3,3.9599999999999995,0,5,157,NottmForest,7,7,0,0,1
344,Bernardo,ManCity,Midfielder,0,18,284,1,1,0.35,1.36,1,2,1.97,0,3,76,18,284,1,0.35,1.36,1,2,1.97,0,3,76,NottmForest,7,7,0,0,0
349,De Bruyne,ManCity,Midfielder,0,1,22,0,0,0.02,0.16,0,0,0.1,0,0,4,1,22,0,0.02,0.16,0,0,0.1,0,0,4,NottmForest,7,7,0,0,0
350,Ruben,ManCity,Defender,0,19,450,0,0,0.22,0.18,2,3,4.4399999999999995,0,1,91,19,450,0,0.22,0.18,2,3,4.4399999999999995,0,1,91,NottmForest,7,7,0,0,6
352,Ederson M.,ManCity,Goalkeeper,0,25,540,0,0,0,0.02,3,3,4.739999999999999,10,0,111,25,540,0,0,0.02,3,3,4.739999999999999,10,0,111,NottmForest,7,7,0,0,6
353,Foden,ManCity,Midfielder,0,34,425,1,3,0.8700000000000001,1.04,3,2,4.32,0,6,130,34,425,3,0.8700000000000001,1.04,3,2,4.32,0,6,130,NottmForest,7,7,0,0,11
354,Grealish,ManCity,Midfielder,0,10,183,0,1,0.38,0.51,1,1,1.1,0,2,39,10,183,1,0.38,0.51,1,1,1.1,0,2,39,NottmForest,7,7,0,0,0
355,Haaland,ManCity,Forward,0,51,529,8,1,7.789999999999999,0.22,3,3,4.67,0,6,200,51,529,1,7.789999999999999,0.22,3,3,4.67,0,6,200,NottmForest,7,7,0,0,6
356,Kovačic,ManCity,Midfielder,0,10,325,0,0,0.15000000000000002,0.54,2,2,2.27,0,0,69,10,325,0,0.15000000000000002,0.54,2,2,2.27,0,0,69,NottmForest,7,7,0,0,0
358,R.Lewis,ManCity,Defender,0,8,80,0,0,0,0.02,1,0,0.23,0,0,30,8,80,0,0,0.02,1,0,0.23,0,0,30,NottmForest,7,7,0,0,0
365,Rodrigo,ManCity,Midfielder,0,26,480,2,1,0.97,1.7700000000000002,2,3,5.629999999999999,0,5,125,26,480,1,0.97,1.7700000000000002,2,3,5.629999999999999,0,5,125,NottmForest,7,7,0,0,-2
366,Sergio Gomez,ManCity,Defender,0,5,15,0,1,0,0.08,0,0,0.02,0,0,17,5,15,1,0,0.08,0,0,0.02,0,0,17,NottmForest,7,7,0,0,0
368,Stones,ManCity,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NottmForest,7,7,0,0,0
369,Walker,ManCity,Defender,0,29,540,0,1,0.04,0.78,3,3,4.739999999999999,0,2,136,29,540,1,0.04,0.78,3,3,4.739999999999999,0,2,136,NottmForest,7,7,0,0,11
566,Matheus N.,ManCity,Midfielder,0,8,293,0,1,0.05,0.38,1,5,4.78,0,0,42,8,293,1,0.05,0.38,1,5,4.78,0,0,42,NottmForest,7,7,0,0,6
616,Gvardiol,ManCity,Defender,0,17,371,0,0,0.08,0.43,2,2,3.0599999999999996,0,1,89,17,371,0,0.08,0.43,2,2,3.0599999999999996,0,1,89,NottmForest,7,7,0,0,7
678,Doku,ManCity,Midfielder,0,12,215,1,0,0.09,0.94,0,2,2.62,0,2,55,12,215,0,0.09,0.94,0,2,2.62,0,2,55,NottmForest,7,7,0,0,1
209,Mount,ManUtd,Midfielder,0,5,151,0,0,0,0.05,1,2,2.9299999999999997,0,0,16,5,151,0,0,0.05,1,2,2.9299999999999997,0,0,16,Burnley,4,12,0,0,0
372,Antony,ManUtd,Midfielder,0,8,308,0,0,0.67,0.62,1,4,5.45,0,0,31,8,308,0,0.67,0.62,1,4,5.45,0,0,31,Burnley,4,12,0,0,0
373,B.Fernandes,ManUtd,Midfielder,0,29,540,2,1,2.3899999999999997,2.44,2,10,10.59,0,5,113,29,540,1,2.3899999999999997,2.44,2,10,10.59,0,5,113,Burnley,4,12,0,0,10
376,Casemiro,ManUtd,Midfielder,0,19,513,1,0,1.5100000000000002,0.22,2,9,9.600000000000001,0,0,86,19,513,0,1.5100000000000002,0.22,2,9,9.600000000000001,0,0,86,Burnley,4,12,0,0,3
377,Dalot,ManUtd,Defender,0,10,384,0,0,0.03,0.24000000000000002,1,9,7.07,0,1,77,10,384,0,0.03,0.24000000000000002,1,9,7.07,0,1,77,Burnley,4,12,0,0,6
379,Eriksen,ManUtd,Midfielder,0,20,316,1,1,0.34,0.19999999999999998,0,9,7.03,0,4,81,20,316,1,0.34,0.19999999999999998,0,9,7.03,0,4,81,Burnley,4,12,0,0,0
382,Garnacho,ManUtd,Midfielder,0,7,143,0,0,0.32999999999999996,0.09,1,3,3.92,0,0,13,7,143,0,0.32999999999999996,0.09,1,3,3.92,0,0,13,Burnley,4,12,0,0,0
386,Lindelof,ManUtd,Defender,0,10,353,0,0,0.15,0.04,1,4,6.83,0,0,62,10,353,0,0.15,0.04,1,4,6.83,0,0,62,Burnley,4,12,0,0,6
387,Maguire,ManUtd,Defender,0,0,23,0,0,0,0,0,2,1.2,0,0,3,0,23,0,0,0,0,2,1.2,0,0,3,Burnley,4,12,0,0,0
389,Malacia,ManUtd,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burnley,4,12,0,0,0
390,Martial,ManUtd,Forward,0,5,156,0,0,0.09,0.03,0,4,3.13,0,0,18,5,156,0,0.09,0.03,0,4,3.13,0,0,18,Burnley,4,12,0,0,0
391,L.Martinez,ManUtd,Defender,0,5,375,0,1,0,0.08,0,8,5.510000000000001,0,0,74,5,375,1,0,0.08,0,8,5.510000000000001,0,0,74,Burnley,4,12,0,0,0
392,McTominay,ManUtd,Midfielder,0,7,181,0,0,0.04,0.02,1,3,2.76,0,0,27,7,181,0,0.04,0.02,1,3,2.76,0,0,27,Burnley,4,12,0,0,3
395,R.Varane,ManUtd,Defender,0,16,236,1,0,0.5800000000000001,0.04,1,4,5.35,0,2,69,16,236,0,0.5800000000000001,0.04,1,4,5.35,0,2,69,Burnley,4,12,0,0,1
396,Rashford,ManUtd,Midfielder,0,24,531,1,2,2.25,1.26,2,10,10.07,0,0,60,24,531,2,2.25,1.26,2,10,10.07,0,0,60,Burnley,4,12,0,0,3
397,Sancho,ManUtd,Midfielder,0,3,76,0,0,0,0.07,0,1,1.86,0,0,11,3,76,0,0,0.07,0,1,1.86,0,0,11,Burnley,4,12,0,0,0
398,Shaw,ManUtd,Defender,0,6,180,0,0,0,0.51,1,2,4.07,0,0,48,6,180,0,0,0.51,1,2,4.07,0,0,48,Burnley,4,12,0,0,0
401,Wan-Bissaka,ManUtd,Defender,0,15,340,0,1,0,0.93,1,6,7.77,0,3,86,15,340,1,0,0.93,1,6,7.77,0,3,86,Burnley,4,12,0,0,0
508,Reguilon,ManUtd,Defender,0,6,162,0,0,0,0.24,1,3,1.97,0,0,27,6,162,0,0,0.24,1,3,1.97,0,0,27,Burnley,4,12,0,0,5
597,A.Onana,Everton,Midfielder,0,20,540,0,0,0,0,2,10,10.59,24,1,115,20,540,0,0,0,2,10,10.59,24,1,115,Brentford,8,6,0,0,7
617,Hojlund,ManUtd,Forward,0,5,176,0,0,0.55,0.06999999999999999,1,4,3.22,0,0,6,5,176,0,0.55,0.06999999999999999,1,4,3.22,0,0,6,Burnley,4,12,0,0,2
709,Amrabat,ManUtd,Midfielder,0,1,1,0,0,0,0,0,0,0.01,0,0,2,1,1,0,0,0,0,0,0.01,0,0,2,Burnley,4,12,0,0,1
402,Almiron,Newcastle,Midfielder,0,16,393,1,0,1.1,0.15000000000000002,1,5,5.540000000000001,0,0,58,16,393,0,1.1,0.15000000000000002,1,5,5.540000000000001,0,0,58,SheffieldUtd,5,9,0,0,8
403,Anderson,Newcastle,Midfielder,0,13,244,0,1,0.1,0.24000000000000002,2,3,2.66,0,0,54,13,244,1,0.1,0.24000000000000002,2,3,2.66,0,0,54,SheffieldUtd,5,9,0,0,6
405,Botman,Newcastle,Defender,0,30,446,1,1,0.29,0.28,2,3,4.98,0,4,127,30,446,1,0.29,0.28,2,3,4.98,0,4,127,SheffieldUtd,5,9,0,0,12
406,Bruno G.,Newcastle,Midfielder,0,21,524,1,1,0.75,0.67,2,7,6.42,0,2,87,21,524,1,0.75,0.67,2,7,6.42,0,2,87,SheffieldUtd,5,9,0,0,13
407,Burn,Newcastle,Defender,0,23,540,1,0,0.51,0.1,2,7,6.84,0,0,107,23,540,0,0.51,0.1,2,7,6.84,0,0,107,SheffieldUtd,5,9,0,0,12
415,Isak,Newcastle,Forward,0,24,296,3,0,2.01,0.11,1,5,4.24,0,3,97,24,296,0,2.01,0.11,1,5,4.24,0,3,97,SheffieldUtd,5,9,0,0,5
416,Joelinton,Newcastle,Midfielder,0,5,284,0,0,0.34,0.25,0,4,4.13,0,0,37,5,284,0,0.34,0.25,0,4,4.13,0,0,37,SheffieldUtd,5,9,0,0,0
421,Longstaff,Newcastle,Midfielder,0,21,268,1,2,0.53,0.22,2,4,3.1,0,0,82,21,268,2,0.53,0.22,2,4,3.1,0,0,82,SheffieldUtd,5,9,0,0,11
424,Pope,Newcastle,Goalkeeper,0,21,540,0,0,0.02,0,2,7,6.84,17,0,108,21,540,0,0.02,0,2,7,6.84,17,0,108,SheffieldUtd,5,9,0,0,6
427,Schar,Newcastle,Defender,0,18,540,0,0,0.16,0.06999999999999999,2,7,6.84,0,1,99,18,540,0,0.16,0.06999999999999999,2,7,6.84,0,1,99,SheffieldUtd,5,9,0,0,6
428,Targett,Newcastle,Defender,0,1,76,0,0,0,0.01,0,4,1.77,0,0,12,1,76,0,0,0.01,0,4,1.77,0,0,12,SheffieldUtd,5,9,0,0,0
429,Tonali,Newcastle,Midfielder,0,12,304,1,0,0.62,0.43000000000000005,1,3,4.319999999999999,0,0,65,12,304,0,0.62,0.43000000000000005,1,3,4.319999999999999,0,0,65,SheffieldUtd,5,9,0,0,1
430,Trippier,Newcastle,Defender,0,31,519,0,3,0.01,1.4300000000000002,2,7,6.630000000000001,0,5,164,31,519,3,0.01,1.4300000000000002,2,7,6.630000000000001,0,5,164,SheffieldUtd,5,9,0,0,18
433,Wilson,Newcastle,Forward,0,24,255,4,0,3.61,0.09,2,4,2.6900000000000004,0,1,94,24,255,0,3.61,0.09,2,4,2.6900000000000004,0,1,94,SheffieldUtd,5,9,0,0,6
603,Barnes,Newcastle,Midfielder,0,17,183,1,1,0.8300000000000001,0.5800000000000001,1,2,2.0300000000000002,0,2,48,17,183,1,0.8300000000000001,0.5800000000000001,1,2,2.0300000000000002,0,2,48,SheffieldUtd,5,9,0,0,1
23,Tavares,NottmForest,Defender,0,0,93,0,0,0,0.03,0,2,1.68,0,0,8,0,93,0,0,0.03,0,2,1.68,0,0,8,ManCity,14,3,0,0,-1
28,Turner,NottmForest,Goalkeeper,0,15,540,0,0,0,0,1,9,8.27,20,0,104,15,540,0,0,0,1,9,8.27,20,0,104,ManCity,14,3,0,0,1
205,Hudson-Odoi,NottmForest,Midfielder,0,11,104,1,0,0.13,0.28,0,1,0.74,0,3,33,11,104,0,0.13,0.28,0,1,0.74,0,3,33,ManCity,14,3,0,0,1
378,Elanga,NottmForest,Midfielder,0,16,209,1,1,0.55,0.92,0,1,3.2300000000000004,0,1,58,16,209,1,0.55,0.92,0,1,3.2300000000000004,0,1,58,ManCity,14,3,0,0,1
436,Aurier,NottmForest,Defender,0,17,396,0,2,0.01,0.27,1,8,6.57,0,3,72,17,396,2,0.01,0.27,1,8,6.57,0,3,72,ManCity,14,3,0,0,0
437,Awoniyi,NottmForest,Forward,0,31,407,3,2,2.4,0.36,1,7,6.36,0,3,114,31,407,2,2.4,0.36,1,7,6.36,0,3,114,ManCity,14,3,0,0,1
439,Boly,NottmForest,Defender,0,19,428,1,0,0.88,0.32,1,8,7.4399999999999995,0,3,87,19,428,0,0.88,0.32,1,8,7.4399999999999995,0,3,87,ManCity,14,3,0,0,1
442,Danilo,NottmForest,Midfielder,0,7,285,0,0,0.12,0.08,0,6,4.48,0,0,30,7,285,0,0.12,0.08,0,6,4.48,0,0,30,ManCity,14,3,0,0,0
443,Dennis,NottmForest,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManCity,14,3,0,0,0
447,Gibbs-White,NottmForest,Midfielder,0,18,540,0,2,0.93,0.9899999999999999,1,9,8.27,0,1,80,18,540,2,0.93,0.9899999999999999,1,9,8.27,0,1,80,ManCity,14,3,0,0,1
451,Kouyate,NottmForest,Midfielder,0,3,39,0,0,0.02,0.02,0,1,1.58,0,0,14,3,39,0,0.02,0.02,0,1,1.58,0,0,14,ManCity,14,3,0,0,0
